Food Eaten,Steps Taken,Elapsed Time (s),Comp Time (us),Nodes Explored
9,1182,10,788,588
9,1183,10,492,539
9,1184,10,468,492
9,1185,10,407,447
9,1186,10,369,404
9,1187,10,349,363
9,1188,10,354,324
9,1189,10,346,287
9,1190,10,279,252
9,1191,10,248,220
9,1192,10,213,190
9,1193,10,219,162
9,1194,10,178,136
9,1195,10,144,112
9,1196,10,113,90
9,1197,10,102,70
9,1198,10,90,52
9,1199,10,112,36
9,1200,10,67,22
9,1201,10,64,11
9,1202,10,59,4
10,1203,10,30679,31887
10,1204,10,33857,31887
10,1205,10,26796,31887
10,1206,10,23888,31887
10,1207,10,24316,31887
10,1208,10,23650,31887
10,1209,10,25481,31887
10,1210,10,30149,31887
10,1211,10,29569,31887
10,1212,10,30501,31887
10,1213,10,35583,31887
10,1214,10,23637,31887
10,1215,10,25773,31887
10,1216,10,25320,31887
10,1217,10,26948,31887
10,1218,10,23550,31887
10,1219,10,35433,31887
10,1220,10,27968,31887
10,1221,11,23993,31887
10,1222,11,28716,31887
10,1223,11,34894,31887
10,1224,11,24473,31887
10,1225,11,24528,31887
10,1226,11,29361,31887
10,1227,11,29802,31887
10,1228,11,25062,31887
10,1229,11,29746,31887
10,1230,11,33252,31887
10,1231,11,24554,31887
10,1232,11,24253,31887
10,1233,11,30215,31887
10,1234,11,36864,31887
10,1235,11,37567,31887
10,1236,11,33467,31887
10,1237,11,29830,31887
10,1238,11,24632,31887
10,1239,11,29290,31887
10,1240,11,28052,31887
10,1241,11,32169,31887
10,1242,11,33458,31887
10,1243,11,26026,31887
10,1244,11,33056,31887
10,1245,11,25996,31887
10,1246,11,28145,31887
10,1247,11,27303,31887
10,1248,11,35497,31887
10,1249,11,28520,31887
10,1250,11,27129,31887
10,1251,11,27034,31887
10,1252,11,33241,31887
10,1253,11,33328,31887
10,1254,11,29434,31887
10,1255,12,35405,31887
10,1256,12,26185,31887
10,1257,12,31254,31887
10,1258,12,27348,31887
10,1259,12,25787,31887
10,1260,12,32148,31887
10,1261,12,23201,31887
10,1262,12,40923,31887
10,1263,12,31146,31887
10,1264,12,36942,31884
10,1265,12,34320,31877
10,1266,12,43939,31866
10,1267,12,26167,31851
10,1268,12,27907,31832
10,1269,12,31253,31809
10,1270,12,32904,31782
10,1271,12,22131,31751
10,1272,12,32915,31716
10,1273,12,23862,31677
10,1274,12,23796,31634
10,1275,12,27745,31587
10,1276,12,23838,31536
10,1277,12,52489,31481
10,1278,12,32853,31422
10,1279,12,41236,31359
10,1280,12,42793,31292
10,1281,12,23531,31221
10,1282,12,25814,31146
10,1283,12,24633,31067
10,1284,12,26231,30984
10,1285,12,30591,30897
10,1286,12,30216,30806
10,1287,13,29058,30711
10,1288,13,34780,30612
10,1289,13,25297,30509
10,1290,13,24725,30402
10,1291,13,31645,30291
10,1292,13,24236,30176
10,1293,13,22300,30057
10,1294,13,29543,29934
10,1295,13,29919,29807
10,1296,13,32219,29676
10,1297,13,35602,29541
10,1298,13,24301,29402
10,1299,13,25182,29259
10,1300,13,22823,29112
10,1301,13,24410,28961
10,1302,13,22463,28806
10,1303,13,28798,28647
10,1304,13,20936,28484
10,1305,13,22324,28317
10,1306,13,20269,28146
10,1307,13,25547,27971
10,1308,13,22905,27792
10,1309,13,20940,27609
10,1310,13,34974,27422
10,1311,13,21899,27231
10,1312,13,28251,27036
10,1313,13,25747,26837
10,1314,13,27896,26634
10,1315,13,19878,26427
10,1316,13,20772,26216
10,1317,13,21595,26001
10,1318,13,23384,25782
10,1319,13,23863,25559
10,1320,13,33789,25332
10,1321,13,25073,25101
10,1322,13,19642,24866
10,1323,13,20564,24627
10,1324,13,22227,24384
10,1325,13,36279,24137
10,1326,14,17415,23886
10,1327,14,17272,23632
10,1328,14,19682,23376
10,1329,14,24276,23118
10,1330,14,20034,22858
10,1331,14,19145,22596
10,1332,14,17929,22332
10,1333,14,23628,22066
10,1334,14,17387,21798
10,1335,14,18384,21528
10,1336,14,16595,21256
10,1337,14,17087,20982
10,1338,14,17725,20706
10,1339,14,16049,20428
10,1340,14,15859,20148
10,1341,14,16235,19866
10,1342,14,24759,19582
10,1343,14,20755,19296
10,1344,14,14530,19008
10,1345,14,17911,18715
10,1346,14,14449,18416
10,1347,14,20471,18111
10,1348,14,24725,17800
10,1349,14,22354,17481
10,1350,14,22744,17162
10,1351,14,16399,16845
10,1352,14,12183,16530
10,1353,14,23620,16217
10,1354,14,19243,15906
10,1355,14,15406,15597
10,1356,14,12199,15290
10,1357,14,10412,14985
10,1358,14,29462,14682
10,1359,14,15424,14381
10,1360,14,15411,14082
10,1361,14,10862,13785
10,1362,14,9830,13490
10,1363,14,10596,13197
10,1364,14,9528,12906
10,1365,14,9544,12617
10,1366,14,9135,12330
10,1367,14,10716,12045
10,1368,14,9084,11762
10,1369,14,9207,11481
10,1370,14,8657,11202
10,1371,14,8169,10925
10,1372,14,8723,10650
10,1373,14,7729,10377
10,1374,14,10937,10106
10,1375,14,12784,9837
10,1376,14,6693,9570
10,1377,14,6685,9437
10,1378,14,6381,9417
10,1379,14,11607,9393
10,1380,14,8018,9367
10,1381,14,10030,9339
10,1382,14,6589,9309
10,1383,14,13683,9277
10,1384,14,14818,9243
10,1385,14,10463,9207
10,1386,14,9410,9169
10,1387,14,6238,9129
10,1388,14,9372,9087
10,1389,14,6596,9043
10,1390,14,7614,8997
10,1391,14,8511,8949
10,1392,14,8737,8899
10,1393,14,6691,8847
10,1394,14,6095,8793
10,1395,14,6862,8737
10,1396,14,9794,8679
10,1397,14,8786,8619
10,1398,14,9148,8557
10,1399,15,7630,8493
10,1400,15,7251,8427
10,1401,15,6224,8359
10,1402,15,6854,8289
10,1403,15,10363,8217
10,1404,15,8273,8143
10,1405,15,6849,8067
10,1406,15,5650,7989
10,1407,15,8264,7909
10,1408,15,5501,7827
10,1409,15,5596,7743
10,1410,15,6072,7657
10,1411,15,5239,7569
10,1412,15,5616,7479
10,1413,15,5389,7387
10,1414,15,7523,7293
10,1415,15,5849,7197
10,1416,15,6935,7099
10,1417,15,5554,6999
10,1418,15,4826,6897
10,1419,15,11365,6793
10,1420,15,4690,6687
10,1421,15,9490,6579
10,1422,15,6003,6469
10,1423,15,10403,6357
10,1424,15,7715,6243
10,1425,15,8485,6127
10,1426,15,7691,6009
10,1427,15,7830,5889
10,1428,15,6698,5767
10,1429,15,8088,5643
10,1430,15,7669,5517
10,1431,15,6764,5388
10,1432,15,6463,5253
10,1433,15,6130,5110
10,1434,15,7490,4967
10,1435,15,3773,4826
10,1436,15,5711,4687
10,1437,15,4605,4550
10,1438,15,2966,4415
10,1439,15,3483,4282
10,1440,15,2973,4151
10,1441,15,5576,4022
10,1442,15,3166,3895
10,1443,15,2579,3770
10,1444,15,2610,3647
10,1445,15,2924,3526
10,1446,15,2521,3407
10,1447,15,2699,3290
10,1448,15,4128,3175
10,1449,15,2474,3062
10,1450,15,2261,2951
10,1451,15,2394,2842
10,1452,15,2609,2735
10,1453,15,2824,2630
10,1454,15,2991,2527
10,1455,15,1829,2426
10,1456,15,2030,2327
10,1457,15,2703,2230
10,1458,15,3887,2135
10,1459,15,3492,2042
10,1460,15,2320,1951
10,1461,15,1773,1862
10,1462,15,1464,1775
10,1463,15,1364,1690
10,1464,15,1324,1607
10,1465,15,1181,1526
10,1466,15,3971,1447
10,1467,15,3376,1370
10,1468,15,2184,1295
10,1469,15,1175,1222
10,1470,15,1192,1151
10,1471,15,1001,1082
10,1472,15,840,1015
10,1473,15,800,950
10,1474,15,704,887
10,1475,15,746,826
10,1476,15,804,767
10,1477,15,611,710
10,1478,15,590,655
10,1479,15,588,602
10,1480,15,584,551
10,1481,15,550,502
10,1482,15,507,455
10,1483,15,426,410
10,1484,15,421,367
10,1485,15,312,326
10,1486,15,256,288
10,1487,15,233,252
10,1488,15,210,218
10,1489,15,568,186
10,1490,15,398,156
10,1491,15,352,128
10,1492,15,304,102
10,1493,15,264,78
10,1494,15,228,56
10,1495,15,224,37
10,1496,15,177,22
10,1497,15,156,11
10,1498,15,143,4
11,1499,15,4146,4624
11,1500,15,3607,4614
11,1501,15,3433,4600
11,1502,15,3444,4584
11,1503,15,4329,4566
11,1504,15,3325,4543
11,1505,15,3680,4514
11,1506,15,3325,4479
11,1507,15,3873,4438
11,1508,15,3378,4391
11,1509,15,3267,4338
11,1510,15,2990,4279
11,1511,15,3153,4214
11,1512,15,3398,4143
11,1513,15,3206,4067
11,1514,15,7550,3987
11,1515,15,7519,3903
11,1516,15,4256,3815
11,1517,15,3021,3723
11,1518,15,2744,3627
11,1519,15,2579,3527
11,1520,15,3296,3423
11,1521,15,2741,3315
11,1522,15,2294,3203
11,1523,15,2592,3087
11,1524,15,2975,3027
11,1525,15,2742,2862
11,1526,15,3213,2727
11,1527,15,2437,2594
11,1528,15,2057,2463
11,1529,15,2040,2334
11,1530,15,1628,2207
11,1531,15,1682,2082
11,1532,15,1519,1959
11,1533,15,1429,1838
11,1534,15,1651,1720
11,1535,15,2235,1606
11,1536,15,1842,1496
11,1537,15,1109,1390
11,1538,15,1127,1286
11,1539,15,987,1186
11,1540,15,978,1090
11,1541,15,851,998
11,1542,15,851,910
11,1543,15,787,826
11,1544,15,743,746
11,1545,15,594,670
11,1546,15,514,598
11,1547,15,465,530
11,1548,15,402,466
11,1549,15,417,407
11,1550,15,397,352
11,1551,15,296,301
11,1552,15,256,254
11,1553,15,225,211
11,1554,15,191,172
11,1555,15,164,137
11,1556,15,139,106
11,1557,15,118,79
11,1558,15,100,56
11,1559,15,85,37
11,1560,15,116,22
11,1561,15,174,11
11,1562,15,59,4
12,1563,15,27050,32734
12,1564,15,32225,32734
12,1565,15,29735,32734
12,1566,15,26875,32734
12,1567,15,28944,32734
12,1568,15,37913,32734
12,1569,15,38261,32734
12,1570,15,26116,32734
12,1571,15,27270,32734
12,1572,15,25097,32734
12,1573,15,53451,32734
12,1574,15,36299,32734
12,1575,15,32488,32734
12,1576,15,37831,32734
12,1577,15,24310,32734
12,1578,15,29210,32734
12,1579,16,29447,32734
12,1580,16,30764,32734
12,1581,16,39180,32734
12,1582,16,26246,32734
12,1583,16,25380,32734
12,1584,16,34219,32734
12,1585,16,30292,32734
12,1586,16,29791,32734
12,1587,16,27301,32734
12,1588,16,30217,32734
12,1589,16,28631,32734
12,1590,16,31046,32734
12,1591,16,42357,32734
12,1592,16,29348,32734
12,1593,16,27006,32734
12,1594,16,24030,32734
12,1595,16,35996,32734
12,1596,16,26613,32734
12,1597,16,39621,32734
12,1598,16,29127,32734
12,1599,16,32310,32734
12,1600,16,41580,32734
12,1601,16,25361,32734
12,1602,16,29297,32734
12,1603,16,28277,32734
12,1604,16,24717,32734
12,1605,16,39157,32733
12,1606,16,37163,32728
12,1607,16,31580,32719
12,1608,16,34215,32706
12,1609,16,28388,32689
12,1610,16,42053,32668
12,1611,17,32012,32643
12,1612,17,23434,32614
12,1613,17,39848,32581
12,1614,17,34583,32544
12,1615,17,26934,32503
12,1616,17,26246,32458
12,1617,17,23959,32409
12,1618,17,28271,32356
12,1619,17,24460,32299
12,1620,17,26421,32238
12,1621,17,24109,32173
12,1622,17,30150,32104
12,1623,17,24890,32031
12,1624,17,24595,31954
12,1625,17,30852,31873
12,1626,17,43147,31788
12,1627,17,25417,31699
12,1628,17,34468,31606
12,1629,17,29500,31509
12,1630,17,24683,31408
12,1631,17,24578,31303
12,1632,17,25826,31194
12,1633,17,39659,31081
12,1634,17,33436,30964
12,1635,17,25341,30843
12,1636,17,32125,30718
12,1637,17,27528,30589
12,1638,17,41568,30456
12,1639,17,26611,30319
12,1640,17,23330,30178
12,1641,17,27749,30033
12,1642,17,23659,29884
12,1643,17,23508,29731
12,1644,17,36257,29574
12,1645,18,23268,29413
12,1646,18,21650,29248
12,1647,18,20700,29079
12,1648,18,28782,28906
12,1649,18,22177,28729
12,1650,18,24131,28548
12,1651,18,36283,28363
12,1652,18,27175,28174
12,1653,18,26013,27981
12,1654,18,24642,27784
12,1655,18,28679,27583
12,1656,18,19975,27378
12,1657,18,26102,27169
12,1658,18,30491,26956
12,1659,18,27744,26739
12,1660,18,29683,26518
12,1661,18,24305,26293
12,1662,18,21360,26064
12,1663,18,20255,25831
12,1664,18,23337,25594
12,1665,18,18323,25353
12,1666,18,20754,25108
12,1667,18,27459,24859
12,1668,18,25752,24606
12,1669,18,19762,24349
12,1670,18,32969,24088
12,1671,18,19941,23823
12,1672,18,39088,23554
12,1673,18,18412,23281
12,1674,18,19454,23004
12,1675,18,26543,22723
12,1676,18,25971,22438
12,1677,18,26582,22294
12,1678,18,40635,22294
12,1679,18,32713,22294
12,1680,18,28106,22294
12,1681,18,17879,22294
12,1682,18,18848,22294
12,1683,18,32012,22294
12,1684,19,17043,22294
12,1685,19,22776,22294
12,1686,19,17281,22291
12,1687,19,24464,22284
12,1688,19,20336,22273
12,1689,19,22934,22258
12,1690,19,22080,22239
12,1691,19,20526,22216
12,1692,19,17801,22189
12,1693,19,21662,22158
12,1694,19,22559,22123
12,1695,19,28965,22084
12,1696,19,28981,22041
12,1697,19,28912,21994
12,1698,19,40104,21943
12,1699,19,24204,21888
12,1700,19,19911,21829
12,1701,19,19081,21766
12,1702,19,18135,21699
12,1703,19,27749,21628
12,1704,19,21269,21553
12,1705,19,28291,21475
12,1706,19,28756,21395
12,1707,19,26095,21313
12,1708,19,26370,21229
12,1709,19,18316,21143
12,1710,19,24660,21055
12,1711,19,27572,20965
12,1712,19,29505,20873
12,1713,19,28856,20779
12,1714,19,25641,20683
12,1715,19,19432,20585
12,1716,19,17730,20485
12,1717,19,16722,20383
12,1718,19,16711,20279
12,1719,19,26408,20173
12,1720,19,16797,20065
12,1721,19,18504,19955
12,1722,19,22014,19843
12,1723,19,19735,19729
12,1724,19,24124,19613
12,1725,19,17654,19495
12,1726,19,17964,19375
12,1727,20,17908,19253
12,1728,20,15037,19129
12,1729,20,17860,19003
12,1730,20,15991,18875
12,1731,20,15803,18745
12,1732,20,16400,18613
12,1733,20,16727,18479
12,1734,20,16994,18343
12,1735,20,17220,18205
12,1736,20,15337,18065
12,1737,20,18169,17923
12,1738,20,24835,17779
12,1739,20,23098,17630
12,1740,20,19209,17475
12,1741,20,15392,17314
12,1742,20,16235,17147
12,1743,20,19187,16974
12,1744,20,21228,16795
12,1745,20,12602,16610
12,1746,20,23044,16419
12,1747,20,14312,16222
12,1748,20,12788,16019
12,1749,20,11950,15810
12,1750,20,12171,15595
12,1751,20,13769,15374
12,1752,20,11473,15147
12,1753,20,12087,14914
12,1754,20,12430,14675
12,1755,20,11918,14430
12,1756,20,11127,14179
12,1757,20,11174,13920
12,1758,20,11190,13661
12,1759,20,13469,13404
12,1760,20,10436,13149
12,1761,20,9265,12896
12,1762,20,17316,12645
12,1763,20,10857,12396
12,1764,20,15193,12149
12,1765,20,12634,11904
12,1766,20,8414,11661
12,1767,20,9297,11420
12,1768,20,11536,11181
12,1769,20,10226,10944
12,1770,20,8697,10709
12,1771,20,8547,10476
12,1772,20,9944,10245
12,1773,20,10738,10016
12,1774,20,7787,9789
12,1775,20,11045,9564
12,1776,20,7572,9341
12,1777,20,9865,9120
12,1778,20,7098,8901
12,1779,20,8139,8684
12,1780,20,8300,8469
12,1781,20,7268,8256
12,1782,20,6880,8045
12,1783,20,8753,7836
12,1784,20,6704,7629
12,1785,20,6253,7424
12,1786,20,6863,7221
12,1787,20,6848,7020
12,1788,20,6105,6821
12,1789,20,7303,6624
12,1790,20,7921,6429
12,1791,20,10608,6236
12,1792,20,7768,6045
12,1793,20,7294,5856
12,1794,20,8632,5669
12,1795,20,6065,5484
12,1796,20,8115,5301
12,1797,20,6054,5120
12,1798,20,6885,4941
12,1799,20,4882,4764
12,1800,20,7740,4589
12,1801,20,6834,4416
12,1802,20,4639,4245
12,1803,20,4720,4076
12,1804,20,3429,3909
12,1805,20,3977,3744
12,1806,20,5190,3581
12,1807,20,5465,3420
12,1808,20,5015,3261
12,1809,20,4944,3104
12,1810,20,5414,2949
12,1811,20,3228,2797
12,1812,20,3474,2649
12,1813,20,3413,2505
12,1814,20,2760,2365
12,1815,20,3345,2229
12,1816,20,3111,2097
12,1817,20,3116,1969
12,1818,20,2948,1845
12,1819,20,2796,1725
12,1820,20,2317,1609
12,1821,20,1386,1497
12,1822,20,1412,1389
12,1823,20,1177,1285
12,1824,20,1025,1185
12,1825,20,954,1089
12,1826,20,874,997
12,1827,20,817,909
12,1828,20,753,825
12,1829,20,662,745
12,1830,20,614,669
12,1831,20,569,597
12,1832,20,539,529
12,1833,20,514,466
12,1834,20,1404,407
12,1835,20,676,352
12,1836,20,1075,301
12,1837,20,657,254
12,1838,20,321,211
12,1839,20,266,172
12,1840,20,221,137
12,1841,20,176,106
12,1842,20,135,79
12,1843,20,114,56
12,1844,20,97,37
12,1845,20,83,22
12,1846,20,72,11
12,1847,20,63,4
13,1848,20,20293,22867
13,1849,20,18427,22582
13,1850,21,17940,22293
13,1851,21,28322,22000
13,1852,21,28346,21704
13,1853,21,29583,21555
13,1854,21,28417,21555
13,1855,21,32165,21555
13,1856,21,31690,21555
13,1857,21,33910,21555
13,1858,21,29457,21555
13,1859,21,29986,21555
13,1860,21,19146,21555
13,1861,21,27674,21555
13,1862,21,23551,21555
13,1863,21,19845,21555
13,1864,21,33537,21555
13,1865,21,29756,21555
13,1866,21,34165,21555
13,1867,21,34807,21555
13,1868,21,33631,21555
13,1869,21,30096,21555
13,1870,21,28569,21552
13,1871,21,29325,21545
13,1872,21,18578,21534
13,1873,21,19666,21519
13,1874,21,18451,21500
13,1875,21,19562,21477
13,1876,21,18916,21450
13,1877,21,29782,21419
13,1878,21,26470,21384
13,1879,21,18074,21345
13,1880,21,20563,21302
13,1881,21,20745,21255
13,1882,21,22519,21204
13,1883,21,27497,21149
13,1884,21,33717,21090
13,1885,21,25764,21027
13,1886,21,28581,20961
13,1887,21,28523,20893
13,1888,22,28774,20823
13,1889,22,25309,20751
13,1890,22,31389,20677
13,1891,22,28995,20601
13,1892,22,21680,20523
13,1893,22,31961,20443
13,1894,22,31467,20361
13,1895,22,27044,20277
13,1896,22,24844,20191
13,1897,22,32496,20103
13,1898,22,29914,20013
13,1899,22,30575,19921
13,1900,22,29399,19827
13,1901,22,26391,19731
13,1902,22,27415,19633
13,1903,22,24956,19533
13,1904,22,25361,19431
13,1905,22,21501,19327
13,1906,22,27960,19221
13,1907,22,26523,19113
13,1908,22,27926,19003
13,1909,22,26619,18891
13,1910,22,28422,18777
13,1911,22,28566,18661
13,1912,22,27137,18543
13,1913,22,24839,18423
13,1914,22,24553,18301
13,1915,22,24822,18177
13,1916,22,17875,18051
13,1917,22,21046,17923
13,1918,22,14225,17793
13,1919,22,18652,17661
13,1920,22,24035,17527
13,1921,22,25115,17391
13,1922,22,23108,17253
13,1923,22,21228,17113
13,1924,22,24334,16971
13,1925,22,14553,16827
13,1926,22,15603,16681
13,1927,23,13566,16533
13,1928,23,20137,16380
13,1929,23,18207,16221
13,1930,23,15091,16056
13,1931,23,19877,15885
13,1932,23,15467,15708
13,1933,23,13327,15525
13,1934,23,13807,15336
13,1935,23,15088,15141
13,1936,23,15386,14940
13,1937,23,16453,14733
13,1938,23,18382,14520
13,1939,23,15607,14301
13,1940,23,17567,14076
13,1941,23,17778,13845
13,1942,23,16812,13608
13,1943,23,10899,13364
13,1944,23,12165,13115
13,1945,23,10824,12868
13,1946,23,10982,12623
13,1947,23,12179,12380
13,1948,23,9645,12139
13,1949,23,9349,11900
13,1950,23,10404,11663
13,1951,23,9062,11428
13,1952,23,9765,11195
13,1953,23,13003,10964
13,1954,23,9070,10735
13,1955,23,8779,10508
13,1956,23,14333,10283
13,1957,23,10717,10060
13,1958,23,8230,9839
13,1959,23,16646,9620
13,1960,23,14204,9403
13,1961,23,16711,9188
13,1962,23,9617,8975
13,1963,23,7987,8764
13,1964,23,6356,8555
13,1965,23,6207,8348
13,1966,23,8195,8143
13,1967,23,6041,7940
13,1968,23,7427,7739
13,1969,23,5445,7540
13,1970,23,8438,7343
13,1971,23,5692,7148
13,1972,23,5316,6955
13,1973,23,12668,6764
13,1974,23,10708,6575
13,1975,23,4458,6388
13,1976,23,7938,6203
13,1977,23,6310,6020
13,1978,23,4594,5839
13,1979,23,4340,5660
13,1980,23,4546,5483
13,1981,23,4487,5308
13,1982,23,4379,5135
13,1983,23,3864,4964
13,1984,23,4593,4795
13,1985,23,4027,4628
13,1986,23,10178,4463
13,1987,23,4797,4300
13,1988,23,3634,4139
13,1989,23,3198,3980
13,1990,23,3520,3823
13,1991,23,3571,3668
13,1992,23,3624,3515
13,1993,23,3287,3364
13,1994,23,3306,3215
13,1995,23,2589,3068
13,1996,23,3938,2923
13,1997,23,6660,2780
13,1998,23,3835,2639
13,1999,23,3850,2500
13,2000,23,4345,2363
13,2001,23,2310,2228
13,2002,23,1891,2096
13,2003,23,1536,1968
13,2004,23,1546,1844
13,2005,23,1649,1724
13,2006,23,1525,1608
13,2007,23,1514,1496
13,2008,23,2508,1388
13,2009,23,3078,1284
13,2010,23,2529,1184
13,2011,23,2606,1088
13,2012,23,2364,996
13,2013,23,1865,908
13,2014,23,1443,824
13,2015,23,2323,744
13,2016,23,1219,668
13,2017,23,1109,596
13,2018,23,973,529
13,2019,23,636,466
13,2020,23,528,407
13,2021,23,473,352
13,2022,23,426,301
13,2023,23,369,254
13,2024,23,312,211
13,2025,23,267,172
13,2026,23,232,137
13,2027,23,199,106
13,2028,23,169,79
13,2029,23,158,56
13,2030,23,135,37
13,2031,23,104,22
13,2032,23,90,11
13,2033,23,80,4
14,2034,23,4572,4456
14,2035,23,5582,4337
14,2036,23,5743,4297
14,2037,23,3586,4279
14,2038,23,3455,4267
14,2039,23,6031,4261
14,2040,23,5507,4261
14,2041,23,3756,4267
14,2042,23,4231,4279
14,2043,23,6437,4297
14,2044,23,6727,4232
14,2045,23,6867,4212
14,2046,23,5916,4190
14,2047,23,5989,4166
14,2048,23,6120,4140
14,2049,23,6026,4112
14,2050,23,6278,4082
14,2051,23,5834,4050
14,2052,23,5462,4016
14,2053,23,5204,3980
14,2054,23,5099,3941
14,2055,23,5387,3896
14,2056,23,3494,3845
14,2057,23,4741,3788
14,2058,23,3021,3725
14,2059,23,2848,3656
14,2060,23,2709,3581
14,2061,23,2477,3500
14,2062,23,3889,3413
14,2063,23,3111,3320
14,2064,23,2321,3221
14,2065,23,3919,3116
14,2066,23,2769,3005
14,2067,23,2394,2888
14,2068,23,2375,2765
14,2069,23,2838,2636
14,2070,23,1867,2499
14,2071,23,2167,2362
14,2072,23,1901,2227
14,2073,23,1899,2095
14,2074,23,1822,1967
14,2075,23,1314,1843
14,2076,23,1590,1723
14,2077,23,1352,1607
14,2078,23,1296,1495
14,2079,23,1224,1387
14,2080,23,1389,1283
14,2081,23,1079,1183
14,2082,23,1143,1087
14,2083,23,794,995
14,2084,23,812,907
14,2085,23,721,823
14,2086,23,625,743
14,2087,23,572,667
14,2088,23,481,596
14,2089,23,452,529
14,2090,23,386,466
14,2091,23,374,407
14,2092,23,314,352
14,2093,23,287,301
14,2094,23,244,254
14,2095,23,213,211
14,2096,23,187,172
14,2097,23,162,137
14,2098,23,148,106
14,2099,23,124,79
14,2100,23,107,56
14,2101,23,108,37
14,2102,23,104,22
14,2103,23,71,11
14,2104,23,62,4
15,2105,23,1047,1042
15,2106,23,1053,876
15,2107,23,747,794
15,2108,23,707,716
15,2109,23,601,643
15,2110,23,584,575
15,2111,23,463,512
15,2112,23,430,453
15,2113,23,423,398
15,2114,23,388,347
15,2115,23,290,300
15,2116,23,267,256
15,2117,23,237,213
15,2118,23,220,174
15,2119,23,193,139
15,2120,23,167,108
15,2121,23,143,81
15,2122,23,124,58
15,2123,23,108,39
15,2124,23,77,24
15,2125,23,64,13
15,2126,23,58,6
15,2127,23,53,3
16,2128,23,34576,28394
16,2129,23,24635,28343
16,2130,24,33451,28304
16,2131,24,28076,28261
16,2132,24,30294,28214
16,2133,24,34751,28163
16,2134,24,34613,28108
16,2135,24,33864,28049
16,2136,24,33385,27986
16,2137,24,26124,27919
16,2138,24,22628,27848
16,2139,24,22300,27773
16,2140,24,25524,27694
16,2141,24,27364,27608
16,2142,24,22034,27514
16,2143,24,21625,27412
16,2144,24,26194,27302
16,2145,24,33369,27184
16,2146,24,43333,27058
16,2147,24,36926,26924
16,2148,24,27968,26782
16,2149,24,36246,26632
16,2150,24,35133,26474
16,2151,24,29550,26308
16,2152,24,33777,26134
16,2153,24,21392,25952
16,2154,24,19688,25762
16,2155,24,18984,25564
16,2156,24,28027,25358
16,2157,24,26945,25144
16,2158,24,23379,24922
16,2159,24,27241,24692
16,2160,24,22808,24454
16,2161,24,27402,24208
16,2162,24,22834,23954
16,2163,24,27493,23692
16,2164,24,25814,23422
16,2165,24,30877,23144
16,2166,25,36522,22858
16,2167,25,28053,22564
16,2168,25,32774,22263
16,2169,25,32478,22052
16,2170,25,30832,21896
16,2171,25,38015,21674
16,2172,25,27571,21444
16,2173,25,22290,21206
16,2174,25,18331,20960
16,2175,25,25701,20706
16,2176,25,24732,20444
16,2177,25,18582,20174
16,2178,25,17287,19896
16,2179,25,23462,19610
16,2180,25,18197,19316
16,2181,25,15943,19014
16,2182,25,16432,18704
16,2183,25,17225,18386
16,2184,25,16092,18061
16,2185,25,15972,17730
16,2186,25,14802,17393
16,2187,25,15441,17050
16,2188,25,14238,16700
16,2189,25,17227,16345
16,2190,25,14436,15992
16,2191,25,15066,15641
16,2192,25,17595,15292
16,2193,25,12801,14945
16,2194,25,13087,14601
16,2195,25,14219,14261
16,2196,25,16313,13925
16,2197,25,15561,13593
16,2198,25,21794,13265
16,2199,25,15646,12941
16,2200,25,20376,12621
16,2201,25,19630,12305
16,2202,25,19308,11993
16,2203,25,16729,11685
16,2204,25,14762,11381
16,2205,25,13701,11081
16,2206,25,8905,10785
16,2207,25,9651,10493
16,2208,25,14420,10205
16,2209,25,8181,9921
16,2210,25,10664,9641
16,2211,25,7386,9365
16,2212,25,10137,9093
16,2213,25,7640,8825
16,2214,25,14968,8561
16,2215,25,10664,8301
16,2216,25,6254,8045
16,2217,25,8158,7793
16,2218,25,5999,7545
16,2219,25,5777,7301
16,2220,25,9036,7061
16,2221,25,5219,6825
16,2222,25,8448,6593
16,2223,25,5504,6365
16,2224,25,4957,6141
16,2225,25,6448,5921
16,2226,25,4185,5705
16,2227,25,4349,5493
16,2228,26,4994,5285
16,2229,26,4192,5081
16,2230,26,3829,4881
16,2231,26,4344,4685
16,2232,26,4493,4493
16,2233,26,3713,4305
16,2234,26,3800,4121
16,2235,26,3395,3941
16,2236,26,3500,3765
16,2237,26,4931,3593
16,2238,26,2565,3425
16,2239,26,4142,3261
16,2240,26,2876,3101
16,2241,26,3268,2945
16,2242,26,2655,2793
16,2243,26,2224,2645
16,2244,26,5119,2501
16,2245,26,4926,2361
16,2246,26,2759,2225
16,2247,26,2023,2093
